element_index,conductivity,sensitivity,is_high
63,500.0,-5.7131675921242575,1
64,500.0,-5.9003590955654275,1
65,500.0,-5.756782299285146,1
66,500.0,-5.8847536344862,1
67,500.0,-5.506770456865797,1
68,500.0,-5.820663005868998,1
69,500.0,-5.515014079212137,1
70,500.0,-5.7482188691494445,1
71,500.0,-5.312351360166675,1
72,500.0,-5.314009368043395,1
73,500.0,-5.670968124358819,1
74,500.0,-5.710816820304328,1
75,500.0,-5.484635371233519,1
76,500.0,-5.677455389396527,1
77,500.0,-6.0003337924215945,1
78,500.0,-5.938335529032539,1
79,500.0,-5.9622251687511145,1
80,500.0,-5.374672396088451,1
81,500.0,-5.739545117322554,1
82,500.0,-5.271782606161965,1
83,500.0,-5.71766129979815,1
84,500.0,-5.662234703176594,1
85,500.0,-5.2539256138487405,1
86,500.0,-5.640496559568939,1
87,500.0,-5.3899469711778165,1
88,500.0,-5.632033752746199,1
89,500.0,-5.663720067331575,1
90,500.0,-5.743216288393986,1
91,500.0,-5.801284857549185,1
92,500.0,-5.7478329313957754,1
93,500.0,-5.941927051207776,1
94,500.0,-5.858022579189295,1
95,500.0,-5.7449311234423615,1
96,500.0,-5.852753668568184,1
97,500.0,-5.572966068224155,1
98,500.0,-5.977418816789695,1
99,500.0,-5.474888393094712,1
100,500.0,-5.810310887622733,1
101,500.0,-5.915048120221306,1
102,500.0,-5.827562015103648,1
103,500.0,-5.832713049316617,1
104,500.0,-5.821012797907976,1
105,500.0,-5.733345459332192,1
106,500.0,-5.835238752074737,1
107,500.0,-5.81494639590674,1
108,500.0,-5.82869167121332,1
109,500.0,-5.83642771453233,1
110,500.0,-5.579869638640054,1
111,500.0,-5.595110577675619,1
112,500.0,-5.3878183085240465,1
113,500.0,-5.56762114829285,1
114,500.0,-5.259094350666287,1
115,500.0,-5.242566522324521,1
116,500.0,-5.704897825131983,1
117,500.0,-5.397069259148197,1
118,500.0,-5.915972092018845,1
119,500.0,-5.893129012026233,1
120,500.0,-5.890970408986588,1
121,500.0,-5.814646637832717,1
122,500.0,-5.666459326458462,1
123,500.0,-5.837088210164694,1
124,500.0,-5.8171794615789665,1
125,500.0,-5.834459037278464,1
126,500.0,-5.788017922250484,1
127,500.0,-5.985266871097699,1
128,500.0,-6.377441599706501,1
129,500.0,-5.763505707657347,1
130,500.0,-5.983274844892197,1
131,500.0,-5.997794649162664,1
132,500.0,-5.92979296220427,1
133,500.0,-5.9905683234743154,1
134,500.0,-5.379671599410673,1
135,500.0,-5.6875969867968905,1
136,500.0,-5.862227265681579,1
137,500.0,-5.883390462571363,1
138,500.0,-5.913305595846555,1
139,500.0,-5.457049243083114,1
140,500.0,-5.272230945923955,1
141,500.0,-5.722723845848751,1
142,500.0,-5.907750936637204,1
143,500.0,-5.802216234824873,1
144,500.0,-5.8614892318599905,1
145,500.0,-5.867987270924677,1
146,500.0,-5.92610556584312,1
147,500.0,-5.884147046509395,1
148,500.0,-5.951309133856713,1
149,500.0,-5.899020262521797,1
150,500.0,-5.949931350017058,1
151,500.0,-5.9024727095103575,1
152,500.0,-5.908940667947024,1
153,500.0,-5.815515510910714,1
154,500.0,-5.838791270831914,1
155,500.0,-5.602639204540169,1
156,500.0,-5.766618937134174,1
157,500.0,-5.773916398751222,1
158,500.0,-5.764598402047225,1
159,500.0,-5.837640143295726,1
160,500.0,-5.740473264040734,1
161,500.0,-5.743237235595252,1
162,500.0,-5.9636190481566,1
163,500.0,-5.910781354096635,1
164,500.0,-5.963292524402382,1
165,500.0,-5.923713321141541,1
166,500.0,-5.720275307361295,1
167,500.0,-5.808705470805228,1
168,500.0,-5.935402356204993,1
169,500.0,-5.443472953163436,1
170,500.0,-5.905897764742,1
171,500.0,-5.883295531775019,1
172,500.0,-5.775005378500496,1
173,500.0,-5.625942716655961,1
174,500.0,-5.654964348211137,1
175,500.0,-5.576320697830745,1
176,500.0,-5.400561604743291,1
177,500.0,-5.6223962477647325,1
178,500.0,-5.290659613218239,1
