element_index,conductivity,sensitivity,is_high
154,500.0,-6.643331687128463,1
155,500.0,-7.026057714906413,1
156,500.0,-7.052345982882619,1
157,500.0,-7.054471409081567,1
158,500.0,-6.919793535382238,1
159,500.0,-7.050066135651418,1
160,500.0,-6.980271167808531,1
161,500.0,-7.08585891087332,1
162,500.0,-6.927086989338432,1
163,500.0,-6.8492213452018555,1
164,500.0,-6.896289294147756,1
165,500.0,-6.906923437511868,1
166,500.0,-7.048781502774675,1
167,500.0,-6.917096011889348,1
168,500.0,-7.0299622957616155,1
169,500.0,-7.044972734983349,1
170,500.0,-7.05250305031129,1
171,500.0,-7.050759778198864,1
172,500.0,-7.0295576161344595,1
173,500.0,-6.957573574943104,1
174,500.0,-6.985717066119178,1
175,500.0,-6.97519888983459,1
176,500.0,-6.9281074662023885,1
177,500.0,-6.954599854810209,1
178,500.0,-6.903323155150854,1
179,500.0,-6.882603842147607,1
180,500.0,-6.923669325052997,1
181,500.0,-6.942079424982707,1
182,500.0,-6.941880309340832,1
183,500.0,-6.484824831684273,1
184,500.0,-6.510961705111719,1
185,500.0,-6.5478446292198464,1
186,500.0,-6.563120145175012,1
187,500.0,-6.271746850422066,1
188,500.0,-6.420312569781777,1
189,500.0,-6.71838490683285,1
190,500.0,-6.631143737187776,1
191,500.0,-6.625010088045087,1
192,500.0,-6.637478637580266,1
193,500.0,-6.7126078053455265,1
194,500.0,-6.513503579853813,1
195,500.0,-6.482494150684307,1
196,500.0,-6.708925626282982,1
197,500.0,-6.532225439383602,1
198,500.0,-6.930921745773212,1
199,500.0,-6.938330096113847,1
200,500.0,-6.921817462647862,1
201,500.0,-6.797067161208013,1
202,500.0,-6.917675524087805,1
203,500.0,-6.86370442166136,1
204,500.0,-6.864309865434481,1
205,500.0,-6.795669143256454,1
206,500.0,-6.702635251723633,1
207,500.0,-6.707397951435456,1
208,500.0,-6.794529323698607,1
209,500.0,-6.703172860251931,1
210,500.0,-6.933965082466091,1
211,500.0,-6.973310195646525,1
212,500.0,-7.016898696835273,1
213,500.0,-6.9642580245364805,1
214,500.0,-6.9950851462271695,1
215,500.0,-6.996850071232524,1
216,500.0,-7.00862300564025,1
217,500.0,-7.039427048732701,1
218,500.0,-7.020002135477675,1
219,500.0,-7.0380821480258255,1
220,500.0,-7.041576974348137,1
221,500.0,-6.731763084457873,1
222,500.0,-6.827936375697293,1
223,500.0,-6.807958083435202,1
224,500.0,-6.917164996472469,1
225,500.0,-6.979462211510087,1
226,500.0,-6.97938439269656,1
227,500.0,-6.951096005379793,1
228,500.0,-7.015492635908972,1
229,500.0,-6.773726335823486,1
230,500.0,-6.766363079346919,1
231,500.0,-6.589478596267931,1
232,500.0,-6.69983688783237,1
233,500.0,-6.464088441549414,1
234,500.0,-6.440467309473018,1
235,500.0,-6.5193783482141905,1
236,500.0,-6.894235769881986,1
237,500.0,-6.967546061000217,1
238,500.0,-6.842229221232594,1
239,500.0,-6.889824324652926,1
240,500.0,-6.827528262683835,1
241,500.0,-6.830362143836772,1
242,500.0,-6.6297615848172535,1
243,500.0,-6.618327262094545,1
244,500.0,-6.619022515476203,1
245,500.0,-6.641477292395576,1
246,500.0,-6.606039746231494,1
247,500.0,-6.6739576887637435,1
248,500.0,-6.387386345240521,1
249,500.0,-5.904155772377993,1
250,500.0,-6.314486103569207,1
251,500.0,-6.247920264332532,1
252,500.0,-6.600724592848307,1
253,500.0,-6.940836094876793,1
254,500.0,-7.01557788215425,1
255,500.0,-6.961225893152917,1
256,500.0,-6.950002559371034,1
257,500.0,-6.781228984700468,1
258,500.0,-6.714926289608164,1
259,500.0,-6.559010154432031,1
260,500.0,-6.6898041148165905,1
261,500.0,-6.919012145949272,1
262,500.0,-6.8471583209730165,1
263,500.0,-6.834424440879446,1
264,500.0,-6.788170971271795,1
265,500.0,-6.8992119379421375,1
266,500.0,-6.883376644199137,1
267,500.0,-7.040686168011739,1
268,500.0,-6.964914371387237,1
269,500.0,-6.966675923523862,1
270,500.0,-7.0551820706059,1
271,500.0,-6.999256059615183,1
272,500.0,-6.95116250518261,1
273,500.0,-6.984880026297692,1
274,500.0,-6.907913646900884,1
275,500.0,-7.0591087458923,1
276,500.0,-7.069466459928091,1
277,500.0,-6.846103188196621,1
278,500.0,-6.801143607868888,1
279,500.0,-6.839799935264733,1
280,500.0,-6.470013239629549,1
281,500.0,-6.464958302850058,1
282,500.0,-6.48200484100248,1
283,500.0,-6.621874738292066,1
284,500.0,-6.047135721397473,1
285,500.0,-6.593104534819733,1
286,500.0,-6.039521879016105,1
287,500.0,-6.731019390293705,1
288,500.0,-6.723842464022851,1
289,500.0,-6.647924022260172,1
290,500.0,-6.861773560040181,1
291,500.0,-6.920195349156166,1
292,500.0,-6.919520460375273,1
293,500.0,-6.922478930290271,1
294,500.0,-6.529721238376289,1
295,500.0,-6.495085564682745,1
296,500.0,-6.7070297884533145,1
297,500.0,-7.131697019776572,1
298,500.0,-7.152618543962448,1
299,500.0,-6.4665910306244445,1
300,500.0,-6.129016334438092,1
301,500.0,-6.73098379291705,1
302,500.0,-6.647197418710755,1
303,500.0,-6.478915791510821,1
304,500.0,-6.650269309253081,1
305,500.0,-6.528272627121972,1
306,500.0,-6.627932903053509,1
307,500.0,-6.819510739281663,1
308,500.0,-6.817945208442313,1
309,500.0,-6.826066967081048,1
310,500.0,-7.061550394905425,1
311,500.0,-7.053816849434134,1
312,500.0,-7.053831336890388,1
313,500.0,-7.025067175191587,1
314,500.0,-7.047310480176292,1
315,500.0,-7.047311378503282,1
316,500.0,-7.054643377891908,1
317,500.0,-7.010508672707936,1
318,500.0,-6.968165927751326,1
319,500.0,-6.983450028164356,1
320,500.0,-6.86506939112529,1
321,500.0,-6.867622894719938,1
322,500.0,-6.861956450482735,1
323,500.0,-6.83092626674356,1
324,500.0,-6.914443671781439,1
325,500.0,-7.024178280750309,1
326,500.0,-7.005858589697987,1
327,500.0,-6.975748683475281,1
328,500.0,-6.964530980271208,1
329,500.0,-6.858791965823179,1
330,500.0,-7.096398690208112,1
331,500.0,-6.969681670038592,1
332,500.0,-7.079329350552999,1
333,500.0,-6.992870134699796,1
334,500.0,-6.912095363901488,1
335,500.0,-7.252189857947231,1
336,500.0,-7.2480844821391095,1
337,500.0,-6.1603725440474,1
338,500.0,-6.47001491807589,1
339,500.0,-6.988638379638005,1
340,500.0,-6.974957667861105,1
341,500.0,-6.91345871712772,1
342,500.0,-6.658020546561519,1
343,500.0,-6.893858551953582,1
344,500.0,-6.995322022282471,1
345,500.0,-6.990025455949153,1
346,500.0,-6.96692334590836,1
347,500.0,-6.9820577512200765,1
348,500.0,-7.004426552601789,1
349,500.0,-6.973082627929802,1
350,500.0,-6.9913330698263545,1
351,500.0,-6.876851465055275,1
352,500.0,-6.882243238073559,1
353,500.0,-6.991366831740865,1
354,500.0,-7.008910593397219,1
355,500.0,-6.996052821308666,1
356,500.0,-7.366796834192567,1
357,500.0,-7.190411676870467,1
358,500.0,-6.89920449339749,1
359,500.0,-7.0009918153181765,1
360,500.0,-6.926350738389835,1
361,500.0,-6.3991258961360025,1
362,500.0,-6.709649697375702,1
363,500.0,-6.833433145808194,1
364,500.0,-6.811617000824603,1
365,500.0,-6.30116196878233,1
366,500.0,-6.60584155699116,1
367,500.0,-6.888198221163972,1
368,500.0,-6.802073956695307,1
369,500.0,-5.956946007207996,1
370,500.0,-6.403785820859947,1
371,500.0,-6.37581314183987,1
372,500.0,-6.785633761269453,1
373,500.0,-6.45708663863314,1
374,500.0,-6.543285526458603,1
375,500.0,-6.5593690106026505,1
376,500.0,-6.546232960039153,1
377,500.0,-6.664572560866944,1
378,500.0,-6.557487213461767,1
379,500.0,-6.785830200254287,1
380,500.0,-6.66827541585477,1
381,500.0,-6.012326531666341,1
382,500.0,-6.412554568050238,1
383,500.0,-7.142086903003374,1
384,500.0,-6.988882028513317,1
385,500.0,-6.869930308652035,1
386,500.0,-6.766914358925947,1
387,500.0,-6.882000537953989,1
388,500.0,-6.8281163171660095,1
389,500.0,-6.819201458807035,1
390,500.0,-6.9208699007474435,1
391,500.0,-7.074357421448187,1
392,500.0,-7.039045106838571,1
393,500.0,-7.042764515370358,1
394,500.0,-6.42903921287495,1
395,500.0,-6.615220353336522,1
396,500.0,-6.798344611542267,1
397,500.0,-6.637264547781229,1
398,500.0,-6.607822140273208,1
399,500.0,-6.7219037671706054,1
400,500.0,-6.730400150966765,1
401,500.0,-6.4820286484451906,1
402,500.0,-6.029260292541871,1
403,500.0,-6.844507925220383,1
404,500.0,-6.867228460817145,1
405,500.0,-7.122775998865986,1
406,500.0,-6.984025212972503,1
407,500.0,-7.0425841748956906,1
408,500.0,-7.818028234775716,1
409,500.0,-7.363845449827664,1
410,500.0,-6.945350457498843,1
411,500.0,-7.23661643164026,1
412,500.0,-7.46799895642374,1
413,500.0,-7.389870855004687,1
414,500.0,-7.209210154084392,1
415,500.0,-7.223721915910204,1
416,500.0,-7.152216990556582,1
417,500.0,-7.24681132773271,1
418,500.0,-7.193721963234601,1
419,500.0,-7.137237672215221,1
420,500.0,-7.2309290058483295,1
421,500.0,-7.307952133208711,1
422,500.0,-7.0245987093275195,1
423,500.0,-7.006789846200559,1
424,500.0,-7.059560910846274,1
425,500.0,-7.0631593783619095,1
426,500.0,-7.053767594108489,1
427,500.0,-7.064230891639876,1
428,500.0,-7.074490504341201,1
429,500.0,-7.042894675230357,1
430,500.0,-7.118688394059429,1
431,500.0,-7.112149366175607,1
432,500.0,-7.109372018392897,1
433,500.0,-7.0883263529405625,1
434,500.0,-7.0369535029122385,1
435,500.0,-7.024051327209257,1
436,500.0,-6.957820740680339,1
437,500.0,-7.044116672127014,1
438,500.0,-7.037717889412475,1
439,500.0,-7.049304055176516,1
440,500.0,-7.061248692595591,1
441,500.0,-6.825509522502583,1
442,500.0,-6.918907517811048,1
443,500.0,-6.893042269484198,1
444,500.0,-6.905183982734799,1
445,500.0,-6.5108974711811936,1
446,500.0,-6.63265300164976,1
447,500.0,-6.773153585886162,1
448,500.0,-6.794643458440121,1
449,500.0,-6.378463969250349,1
450,500.0,-6.757537874468724,1
451,500.0,-6.342681965361491,1
452,500.0,-6.488479983743989,1
453,500.0,-6.602476818585523,1
454,500.0,-6.607697532139209,1
455,500.0,-6.70011186602923,1
456,500.0,-6.505498467833868,1
457,500.0,-6.458940984268637,1
458,500.0,-6.553529810100022,1
459,500.0,-6.561503204992784,1
460,500.0,-6.63637640338579,1
461,500.0,-6.541158614959168,1
462,500.0,-6.569447357277091,1
463,500.0,-6.540753279677684,1
464,500.0,-6.643493123427724,1
465,500.0,-6.929104922446546,1
466,500.0,-6.873098132095773,1
467,500.0,-6.872218680613288,1
468,500.0,-6.887574824519666,1
469,500.0,-6.947918640377534,1
470,500.0,-6.947274116665805,1
471,500.0,-6.969565476360282,1
472,500.0,-7.012984904405101,1
473,500.0,-7.044362328049566,1
474,500.0,-7.042611842086253,1
475,500.0,-6.89775964447398,1
476,500.0,-6.862747881886777,1
477,500.0,-6.896710003200935,1
478,500.0,-6.978693655358489,1
479,500.0,-6.998199858547217,1
480,500.0,-6.988544137291128,1
481,500.0,-6.986373166159578,1
482,500.0,-6.923044755527639,1
483,500.0,-6.938889839329724,1
484,500.0,-6.964494168173133,1
485,500.0,-6.952552281758983,1
486,500.0,-6.956858713290795,1
487,500.0,-6.908681518266612,1
488,500.0,-6.927819002314088,1
489,500.0,-6.902911717243023,1
490,500.0,-6.9341657335939475,1
491,500.0,-6.913707800587032,1
492,500.0,-6.99516043207229,1
493,500.0,-6.9966365888256545,1
494,500.0,-6.981619169922939,1
495,500.0,-6.98222355436705,1
496,500.0,-7.001838069462355,1
497,500.0,-6.9952938419311375,1
498,500.0,-6.987366481334073,1
499,500.0,-6.974652113955345,1
500,500.0,-6.987172485015651,1
501,500.0,-6.989634794796336,1
502,500.0,-6.951131549799506,1
503,500.0,-6.938437772511433,1
504,500.0,-6.964319167261556,1
505,500.0,-6.967514097501341,1
506,500.0,-6.953606789882635,1
507,500.0,-6.954320608239983,1
508,500.0,-7.028843422715631,1
509,500.0,-7.010932508631351,1
510,500.0,-7.030778957241129,1
511,500.0,-7.028506991365901,1
512,500.0,-7.016066641784479,1
513,500.0,-7.006431791570032,1
514,500.0,-7.005836786727945,1
515,500.0,-7.000406365040823,1
516,500.0,-7.016954657961823,1
517,500.0,-7.0187677358867955,1
518,500.0,-7.022832101313794,1
519,500.0,-7.028324154467034,1
520,500.0,-6.402979163005302,1
521,500.0,-6.901854092452099,1
522,500.0,-6.951945767941093,1
523,500.0,-6.867067367628704,1
524,500.0,-6.410971954531483,1
525,500.0,-6.484693038461306,1
526,500.0,-6.452831318189672,1
527,500.0,-6.558878878098232,1
528,500.0,-6.406252461041248,1
529,500.0,-6.595149612556231,1
530,500.0,-6.841450816966865,1
531,500.0,-6.736120396690123,1
532,500.0,-6.730827129892334,1
533,500.0,-6.725242964653406,1
534,500.0,-6.731852501236682,1
535,500.0,-6.37082145613191,1
536,500.0,-6.376362213328508,1
537,500.0,-5.916224535654162,1
538,500.0,-6.701639227749679,1
539,500.0,-7.035335496591115,1
540,500.0,-6.991770407250516,1
541,500.0,-6.997570904659605,1
