element_index,conductivity,sensitivity,is_high
157,500.0,7.856150059480186e-08,0
158,1000.0,4.6739956520927016e-08,1
159,500.0,8.499570816397561e-08,0
160,500.0,9.865941805102764e-08,0
161,1000.0,3.139621167224602e-08,1
162,500.0,1.0985093767638367e-07,0
163,1000.0,5.9498227072556826e-08,1
164,1000.0,7.691995542532902e-08,1
165,500.0,1.01309558252148e-07,0
166,1000.0,3.256106947662509e-08,1
167,1000.0,4.114820330061089e-08,1
168,500.0,5.709878528753979e-08,0
169,500.0,5.608371060774571e-08,0
170,500.0,5.5543553875178916e-08,0
171,500.0,5.593704976730601e-08,0
172,1000.0,3.210876730158116e-08,1
173,500.0,7.620694489327083e-08,0
174,500.0,6.405796365083677e-08,0
175,500.0,6.341389026793445e-08,0
176,500.0,7.072158626451986e-08,0
177,500.0,6.857845795398813e-08,0
178,500.0,7.331289278429555e-08,0
179,1000.0,5.891437461563381e-08,1
180,1000.0,5.809127205310993e-08,1
181,500.0,7.836595062048929e-08,0
182,500.0,6.759155901164873e-08,0
183,1000.0,1.3145051555599906e-07,1
184,1000.0,1.22938483932023e-07,1
185,1000.0,1.1323124188006158e-07,1
186,1000.0,1.0890958603333626e-07,1
187,1000.0,1.937222201284107e-07,1
188,1000.0,1.4099903839383796e-07,1
189,1000.0,7.544811799818436e-08,1
190,1000.0,9.7347081987602e-08,1
191,1000.0,9.783614270310548e-08,1
192,1000.0,1.0238776317504902e-07,1
193,1000.0,7.636039494872875e-08,1
194,1000.0,1.2997960821283583e-07,1
195,1000.0,1.3998550114232172e-07,1
196,500.0,1.159498480159464e-07,0
197,1000.0,1.082558250062792e-07,1
198,500.0,6.61453022668132e-08,0
199,500.0,6.723765805291669e-08,0
200,500.0,6.716711466558512e-08,0
201,1000.0,6.630812617337458e-08,1
202,500.0,6.960371782230979e-08,0
203,500.0,9.301255397573381e-08,0
204,500.0,8.694747041349184e-08,0
205,500.0,8.988176521996734e-08,0
206,1000.0,8.666368928245743e-08,1
207,1000.0,8.755044475236207e-08,1
208,1000.0,9.142683763204051e-08,1
209,1000.0,8.405827923959503e-08,1
210,500.0,6.428551315149952e-08,0
211,500.0,6.147852016523116e-08,0
212,500.0,5.7975536135645e-08,0
213,500.0,6.287819173867386e-08,0
214,500.0,6.03826938795201e-08,0
215,500.0,5.987849885122089e-08,0
216,500.0,5.850272084106384e-08,0
217,500.0,5.570943823710972e-08,0
218,500.0,5.7435229566438673e-08,0
219,500.0,5.6083067607672916e-08,0
220,500.0,5.578641600672664e-08,0
221,1000.0,7.952198832490216e-08,1
222,1000.0,8.98702240487119e-08,1
223,1000.0,5.952136535131811e-08,1
224,500.0,6.54778698213372e-08,0
225,500.0,5.90125706974629e-08,0
226,500.0,5.890016778000152e-08,0
227,500.0,6.240744869723135e-08,0
228,500.0,5.7238006925161256e-08,0
229,1000.0,6.947521821596966e-08,1
230,1000.0,7.03760959883461e-08,1
231,1000.0,9.66982805183398e-08,1
232,1000.0,7.283411505275509e-08,1
233,1000.0,1.3365129367225015e-07,1
234,1000.0,1.4029902349849282e-07,1
235,1000.0,1.1161207995199647e-07,1
236,1000.0,4.969576083830028e-08,1
237,500.0,7.93631013577166e-08,0
238,1000.0,4.392583574798551e-08,1
239,1000.0,4.86872861153871e-08,1
240,500.0,9.824880304563712e-08,0
241,500.0,9.817620583647314e-08,0
242,1000.0,9.715598841616519e-08,1
243,1000.0,9.682699007208445e-08,1
244,1000.0,1.0336381419125742e-07,1
245,1000.0,9.405773873446403e-08,1
246,1000.0,9.949525270441765e-08,1
247,1000.0,9.526111845820774e-08,1
248,1000.0,1.4703629301437566e-07,1
249,1000.0,4.2266880697892923e-07,1
250,1000.0,1.6957280330619045e-07,1
251,1000.0,1.9655397747539713e-07,1
252,1000.0,1.1917543603298312e-07,1
253,1000.0,4.11607907621867e-08,1
254,500.0,5.4885367935099994e-08,0
255,1000.0,3.445591505697184e-08,1
256,1000.0,3.192091388286544e-08,1
257,1000.0,6.350702234260687e-08,1
258,1000.0,7.496189370067646e-08,1
259,1000.0,1.0336415754925108e-07,1
260,1000.0,7.962629469522942e-08,1
261,1000.0,4.276432947462462e-08,1
262,1000.0,5.46819012162732e-08,1
263,1000.0,5.593684027866151e-08,1
264,1000.0,6.239767982433789e-08,1
265,1000.0,4.859691586535997e-08,1
266,1000.0,4.919312671807307e-08,1
267,500.0,6.022642051356631e-08,0
268,1000.0,3.991064241456048e-08,1
269,1000.0,4.2069987148054257e-08,1
270,1000.0,4.879331979862326e-08,1
271,500.0,6.19209165885255e-08,0
272,1000.0,4.029851474651905e-08,1
273,1000.0,5.0892690793914166e-08,1
274,1000.0,4.399665291265144e-08,1
275,1000.0,3.432051513740608e-08,1
276,1000.0,3.540827908700834e-08,1
277,500.0,8.064090593187787e-08,0
278,1000.0,7.288362936893428e-08,1
279,1000.0,7.601244713195627e-08,1
280,500.0,2.3027647723472744e-07,0
281,1000.0,1.8158522079855116e-07,1
282,500.0,1.7127682698103487e-07,0
283,500.0,1.2247483066435323e-07,0
284,1000.0,3.1005123293940763e-07,1
285,1000.0,9.541605965714284e-08,1
286,1000.0,3.236491599246084e-07,1
287,500.0,1.617552055553636e-07,0
288,500.0,1.6477337444927164e-07,0
289,500.0,1.5125179997256428e-07,0
290,500.0,9.31231706963838e-08,0
291,500.0,6.890772917642933e-08,0
292,500.0,6.907261421096471e-08,0
293,500.0,6.724421902075865e-08,0
294,1000.0,1.4664612667679694e-07,1
295,1000.0,1.4319403793286436e-07,1
296,500.0,1.8971267940020475e-07,0
297,500.0,1.0056034780270568e-07,0
298,500.0,8.976804525235825e-08,0
299,1000.0,1.2012529302455168e-07,1
300,1000.0,2.6848001267872133e-07,1
301,1000.0,7.179702633215736e-08,1
302,1000.0,8.112723275974591e-08,1
303,1000.0,1.2021222107193083e-07,1
304,1000.0,8.497095493637971e-08,1
305,1000.0,1.1181028413194635e-07,1
306,1000.0,9.141043038200115e-08,1
307,500.0,1.1231525091308004e-07,0
308,1000.0,1.2022315455880403e-07,1
309,1000.0,7.776969795008258e-08,1
310,500.0,5.641764990944994e-08,0
311,500.0,5.7040582554207285e-08,0
312,500.0,5.650662400843338e-08,0
313,500.0,5.961578052747277e-08,0
314,500.0,5.866159331938152e-08,0
315,500.0,6.032040820957825e-08,0
316,500.0,5.7340901081177846e-08,0
317,500.0,6.680696751769695e-08,0
318,500.0,6.828206863737422e-08,0
319,500.0,7.342161467568705e-08,0
320,1000.0,5.353298911499399e-08,1
321,1000.0,5.7297981967095254e-08,1
322,1000.0,5.762670202879959e-08,1
323,1000.0,5.960879902862742e-08,1
324,1000.0,4.6724934340108096e-08,1
325,500.0,5.9278885973783994e-08,0
326,500.0,7.436805719292919e-08,0
327,1000.0,4.279090706119932e-08,1
328,1000.0,4.315968430066235e-08,1
329,1000.0,6.049436258120166e-08,1
330,1000.0,4.7537568735247944e-08,1
331,500.0,6.81615722089103e-08,0
332,1000.0,5.0140224330331265e-08,1
333,1000.0,3.802800205888826e-08,1
334,1000.0,4.897902287910463e-08,1
335,1000.0,3.166795846205997e-08,1
336,1000.0,2.5360048433523042e-08,1
337,1000.0,2.312028756067964e-07,1
338,1000.0,1.1614014103597714e-07,1
339,1000.0,3.62297741560136e-08,1
340,1000.0,4.902965235109748e-08,1
341,1000.0,5.178120767353407e-08,1
342,1000.0,7.857354859589894e-08,1
343,1000.0,5.193723018901169e-08,1
344,1000.0,3.5238404853447234e-08,1
345,1000.0,4.118750141877512e-08,1
346,1000.0,3.907621489152028e-08,1
347,1000.0,3.734550879637263e-08,1
348,1000.0,3.686081810900583e-08,1
349,1000.0,3.6718569095759746e-08,1
350,1000.0,3.6185208364059866e-08,1
351,1000.0,4.8193620916788975e-08,1
352,1000.0,4.754564619381598e-08,1
353,1000.0,3.541678325697243e-08,1
354,1000.0,3.485948561883709e-08,1
355,1000.0,3.4169554015374916e-08,1
356,1000.0,1.5386345945287952e-08,1
357,1000.0,2.3220391988734327e-08,1
358,1000.0,6.387796980610521e-08,1
359,1000.0,5.82071590576568e-08,1
360,1000.0,6.222743614387351e-08,1
361,1000.0,1.3474919062377183e-07,1
362,1000.0,8.34837812965797e-08,1
363,500.0,9.938313387549183e-08,0
364,1000.0,5.0669723344726955e-08,1
365,1000.0,1.7355032860384371e-07,1
366,1000.0,1.0207224985268622e-07,1
367,1000.0,4.194626646594027e-08,1
368,1000.0,6.355124672383158e-08,1
369,1000.0,3.6271382990609334e-07,1
370,1000.0,1.352327268878978e-07,1
371,1000.0,1.4156982558890976e-07,1
372,1000.0,6.525959946653524e-08,1
373,1000.0,1.3846629172029436e-07,1
374,1000.0,1.125488071012123e-07,1
375,1000.0,1.2249573290883392e-07,1
376,1000.0,1.2928431084854135e-07,1
377,1000.0,8.311919138398171e-08,1
378,1000.0,1.0670028205183879e-07,1
379,1000.0,7.0377580438439e-08,1
380,1000.0,8.344890703139808e-08,1
381,1000.0,3.4851180662572005e-07,1
382,1000.0,1.4773637312441701e-07,1
383,1000.0,2.4927414806899582e-08,1
384,1000.0,3.6415397716518825e-08,1
385,1000.0,5.7832739476154455e-08,1
386,1000.0,6.288741737382858e-08,1
387,1000.0,4.398515835411773e-08,1
388,1000.0,5.401145859004942e-08,1
389,1000.0,5.4786178525338796e-08,1
390,1000.0,4.495491194766623e-08,1
391,1000.0,4.56325967857252e-08,1
392,1000.0,6.401231346150809e-08,1
393,1000.0,5.977606593393703e-08,1
394,1000.0,1.32139236618038e-07,1
395,1000.0,8.91446173589165e-08,1
396,1000.0,5.939906705787278e-08,1
397,1000.0,8.247481176520707e-08,1
398,1000.0,8.875572131503083e-08,1
399,1000.0,6.760503951184404e-08,1
400,1000.0,6.752324905637014e-08,1
401,1000.0,1.193257128388619e-07,1
402,1000.0,3.298159965657204e-07,1
403,1000.0,5.894915267590919e-08,1
404,1000.0,5.835425098714414e-08,1
405,1000.0,2.536056258487876e-08,1
406,1000.0,3.234510189521176e-08,1
407,1000.0,2.7565650130301657e-08,1
408,1000.0,4.553798371790635e-09,1
409,1000.0,1.5773915902548607e-08,1
410,1000.0,3.93273405745249e-08,1
411,1000.0,2.050906925513998e-08,1
412,1000.0,1.2611667585487398e-08,1
413,1000.0,1.695456388928404e-08,1
414,1000.0,2.456416243036654e-08,1
415,1000.0,2.992353458639328e-08,1
416,500.0,4.6806632807842995e-08,0
417,1000.0,3.397121951939209e-08,1
418,1000.0,4.401851648733524e-08,1
419,500.0,6.232891237753477e-08,0
420,1000.0,3.076336911405161e-08,1
421,1000.0,2.417874386343085e-08,1
422,500.0,5.7972085101536594e-08,0
423,500.0,5.919799731897172e-08,0
424,500.0,5.520542312594835e-08,0
425,500.0,5.548867628867796e-08,0
426,500.0,5.578493049082651e-08,0
427,500.0,5.4882184159189136e-08,0
428,1000.0,3.5597275917024196e-08,1
429,1000.0,4.223444448743687e-08,1
430,1000.0,3.4404596915132695e-08,1
431,1000.0,3.8330926481789327e-08,1
432,500.0,5.0701840881890585e-08,0
433,500.0,5.50107274056756e-08,0
434,500.0,5.682223949927049e-08,0
435,500.0,6.496500530066997e-08,0
436,1000.0,3.472378667990386e-08,1
437,500.0,5.6679023931581015e-08,0
438,500.0,5.893531241382632e-08,0
439,500.0,5.600897556160147e-08,0
440,500.0,5.549873068037325e-08,0
441,1000.0,6.778479274383357e-08,1
442,500.0,6.789936422782958e-08,0
443,1000.0,7.020163573857996e-08,1
444,500.0,7.402524749865514e-08,0
445,1000.0,1.2430593319139503e-07,1
446,1000.0,1.0306008072056313e-07,1
447,1000.0,7.349054986524128e-08,1
448,1000.0,7.210801948920751e-08,1
449,1000.0,1.5051634560182517e-07,1
450,1000.0,7.555342508902382e-08,1
451,1000.0,1.6184191745298887e-07,1
452,1000.0,1.255135012012171e-07,1
453,1000.0,1.0191983776636646e-07,1
454,1000.0,1.0137191718146537e-07,1
455,1000.0,8.636087756740324e-08,1
456,1000.0,1.2036774024486e-07,1
457,1000.0,1.3193012108982126e-07,1
458,1000.0,1.1015996489889858e-07,1
459,1000.0,1.1463948878455565e-07,1
460,1000.0,1.0057704257378555e-07,1
461,1000.0,1.1909580278283753e-07,1
462,1000.0,1.1088745788211905e-07,1
463,1000.0,1.1870900674410272e-07,1
464,1000.0,7.436517116830083e-08,1
465,500.0,6.995812055082294e-08,0
466,1000.0,4.6361730155518063e-08,1
467,500.0,5.6054787335200335e-08,0
468,500.0,8.663748220685149e-08,0
469,500.0,6.248332061671423e-08,0
470,500.0,6.271951530256046e-08,0
471,500.0,6.194607779624334e-08,0
472,500.0,6.080166688693978e-08,0
473,500.0,5.658716315633551e-08,0
474,500.0,5.6747323776875e-08,0
475,500.0,6.447617442642423e-08,0
476,1000.0,5.8727512751158034e-08,1
477,1000.0,6.540626443437353e-08,1
478,500.0,6.076615426790147e-08,0
479,500.0,5.8881089525693484e-08,0
480,500.0,6.040734564399964e-08,0
481,500.0,6.09295692193037e-08,0
482,500.0,6.5263766861516e-08,0
483,500.0,6.535417139731963e-08,0
484,500.0,6.183065942073556e-08,0
485,500.0,6.244548114597992e-08,0
486,500.0,6.22386619961195e-08,0
487,500.0,6.912096510041939e-08,0
488,500.0,6.673635118254664e-08,0
489,500.0,7.166134303213586e-08,0
490,500.0,6.56346284906971e-08,0
491,500.0,6.939965570545762e-08,0
492,500.0,5.8214095310534906e-08,0
493,500.0,5.879336017777705e-08,0
494,500.0,5.90985043943758e-08,0
495,500.0,5.908668641709543e-08,0
496,500.0,5.857978196131018e-08,0
497,500.0,5.846149119470832e-08,0
498,500.0,5.8169070700786924e-08,0
499,500.0,5.8701730101935934e-08,0
500,500.0,5.834999174652061e-08,0
501,500.0,5.788928635222568e-08,0
502,500.0,6.237344466120694e-08,0
503,500.0,6.390831742716978e-08,0
504,500.0,6.05389423369453e-08,0
505,500.0,6.03399659704096e-08,0
506,500.0,6.221555693790924e-08,0
507,500.0,6.207626793241467e-08,0
508,500.0,5.614939282766459e-08,0
509,500.0,5.801410763991164e-08,0
510,500.0,5.6021988893872565e-08,0
511,500.0,5.621207833762256e-08,0
512,500.0,5.701533980423956e-08,0
513,500.0,5.8010816204521435e-08,0
514,500.0,5.784114690684264e-08,0
515,500.0,5.862606330118185e-08,0
516,500.0,5.697594984368372e-08,0
517,500.0,5.695941451550524e-08,0
518,500.0,5.66333408811147e-08,0
519,500.0,5.616713155463229e-08,0
520,1000.0,1.5217719968105243e-07,1
521,1000.0,3.951029655829752e-08,1
522,500.0,6.305621318976614e-08,0
523,500.0,8.415438257495425e-08,0
524,1000.0,1.4002430199284765e-07,1
525,1000.0,1.2160732899503812e-07,1
526,1000.0,1.306262542735033e-07,1
527,1000.0,1.0055098068561241e-07,1
528,1000.0,1.4079248055467018e-07,1
529,500.0,1.1624618703738378e-07,0
530,1000.0,4.453000464670168e-08,1
531,1000.0,6.747593134855876e-08,1
532,1000.0,7.122743171161698e-08,1
533,1000.0,5.9242500840693815e-08,1
534,1000.0,6.831830870210849e-08,1
535,1000.0,1.570956751412457e-07,1
536,1000.0,1.4731680684185467e-07,1
537,1000.0,4.1113490078058733e-07,1
538,1000.0,6.945951637299213e-08,1
539,500.0,6.651471311299039e-08,0
540,500.0,5.658775004878048e-08,0
541,500.0,7.767616611094073e-08,0
542,500.0,6.46633812099628e-08,0
543,1000.0,4.19745043153079e-08,1
544,1000.0,3.891272770242032e-08,1
545,1000.0,5.4579952819479906e-08,1
546,1000.0,4.825877965590767e-08,1
547,1000.0,6.001059385137574e-08,1
548,1000.0,4.649640336672013e-08,1
549,1000.0,7.087173511298884e-08,1
550,1000.0,4.896243116066198e-08,1
551,500.0,5.966929655535076e-08,0
552,500.0,6.144908228398404e-08,0
553,500.0,6.191827371024051e-08,0
554,500.0,5.855450588003455e-08,0
555,1000.0,3.965037163692366e-08,1
556,500.0,6.783613871687086e-08,0
557,500.0,7.013847430597775e-08,0
558,500.0,7.17529112297983e-08,0
559,500.0,5.917070248632957e-08,0
560,500.0,5.906098982964667e-08,0
561,500.0,7.358020841557391e-08,0
562,500.0,1.143929003248282e-07,0
563,500.0,8.212097727172319e-08,0
564,500.0,8.413677878006301e-08,0
565,500.0,8.464067397377728e-08,0
566,500.0,8.272502315928806e-08,0
567,1000.0,5.27317976825805e-08,1
568,1000.0,8.335092711288303e-08,1
569,1000.0,5.19272987805105e-08,1
570,1000.0,5.992884260293755e-08,1
571,1000.0,9.490643418460637e-08,1
572,1000.0,8.059344711538271e-08,1
573,1000.0,4.722244976482439e-08,1
574,1000.0,3.823385182920133e-08,1
575,1000.0,4.532181417394875e-08,1
576,1000.0,5.6367074191978656e-08,1
577,1000.0,3.9051783377011736e-08,1
578,1000.0,4.003032787821111e-08,1
579,1000.0,3.1440983783591756e-08,1
580,1000.0,3.785382391322604e-08,1
581,1000.0,4.035214323242539e-08,1
582,1000.0,3.824860541293104e-08,1
583,1000.0,2.5900719769027206e-08,1
584,1000.0,3.060026345583368e-08,1
585,1000.0,5.160749678566804e-08,1
586,500.0,1.0468273551301701e-07,0
587,1000.0,7.304607764082424e-08,1
588,1000.0,7.382741972812068e-08,1
589,500.0,7.815237259952883e-08,0
590,1000.0,4.386512827277272e-07,1
591,1000.0,7.31412069061919e-08,1
592,1000.0,1.424208771571904e-07,1
593,1000.0,7.380988312030209e-08,1
594,1000.0,7.575116004725615e-08,1
595,1000.0,7.519500438045826e-08,1
596,1000.0,6.296507502889227e-08,1
597,1000.0,1.0812361060385505e-07,1
598,1000.0,1.1244892497837055e-07,1
599,1000.0,1.1696585080204147e-07,1
600,1000.0,1.2349573402517498e-07,1
601,1000.0,1.2542860305843545e-07,1
602,1000.0,1.2406937926937757e-07,1
603,1000.0,1.1059628778307205e-07,1
604,1000.0,1.1612773933160388e-07,1
605,1000.0,1.1106608347181623e-07,1
606,1000.0,7.985144227697417e-08,1
607,1000.0,8.447326286388598e-08,1
608,1000.0,1.29046098233993e-07,1
609,1000.0,1.310798392680118e-07,1
610,500.0,1.5662070944827065e-07,0
611,500.0,1.7070562286484848e-07,0
612,500.0,9.126262963752441e-08,0
613,1000.0,9.098046300054306e-08,1
614,1000.0,7.13426006810855e-08,1
615,1000.0,1.0227181287891869e-07,1
616,1000.0,1.024887187278307e-07,1
617,500.0,7.942112973308839e-08,0
618,500.0,6.606728273948443e-08,0
619,500.0,6.601585187716623e-08,0
620,500.0,6.606615637823527e-08,0
621,500.0,6.422433224264697e-08,0
622,500.0,6.391199080439187e-08,0
623,500.0,6.410903916381622e-08,0
624,500.0,6.447983476413404e-08,0
625,500.0,6.43011669325887e-08,0
626,500.0,6.29829109585427e-08,0
627,500.0,6.318523185322237e-08,0
628,500.0,7.183813880243565e-08,0
629,500.0,6.79078465453536e-08,0
630,500.0,6.922749263128271e-08,0
631,500.0,6.971799903603954e-08,0
632,500.0,6.620623422851896e-08,0
633,500.0,6.838638728340326e-08,0
634,500.0,6.744159825860644e-08,0
635,500.0,6.683076493308545e-08,0
636,500.0,6.627627852653693e-08,0
637,500.0,6.812181315943672e-08,0
638,500.0,6.955651731871769e-08,0
639,1000.0,1.4033665972800221e-07,1
640,1000.0,1.3364138007007702e-07,1
641,1000.0,1.330629625273583e-07,1
642,1000.0,2.2618524355133601e-07,1
643,1000.0,1.6600699169246741e-07,1
644,1000.0,1.3611882201306622e-07,1
645,1000.0,1.5307463458605218e-07,1
646,1000.0,1.6220148042011037e-07,1
647,1000.0,1.4735014438211461e-07,1
648,1000.0,1.4264870021021332e-07,1
649,1000.0,1.1562327740914008e-07,1
650,500.0,1.0836911254879575e-07,0
651,1000.0,1.0829758470848224e-07,1
652,500.0,1.960336242608922e-07,0
653,500.0,2.1142973794419888e-07,0
654,500.0,2.0786744848039453e-07,0
655,500.0,1.3185433914493837e-07,0
656,1000.0,7.592650634100123e-08,1
657,500.0,1.2289853302636787e-07,0
658,500.0,6.017388928972414e-08,0
659,1000.0,3.579017212347084e-08,1
660,1000.0,1.3519747544200198e-07,1
661,1000.0,2.7338907929537906e-07,1
662,1000.0,6.886735646452797e-08,1
663,1000.0,6.281273925473815e-08,1
664,1000.0,7.968607545507291e-08,1
665,500.0,5.906927014534976e-08,0
666,1000.0,8.282667076553578e-08,1
667,1000.0,9.800027119935864e-08,1
668,1000.0,7.293716486961916e-08,1
669,1000.0,7.026516215297208e-08,1
670,1000.0,6.905382232826888e-08,1
671,500.0,1.0292760914447556e-07,0
672,500.0,1.0259233511850214e-07,0
673,500.0,5.873568099248112e-08,0
674,500.0,5.9494868309776825e-08,0
675,500.0,5.981546339130416e-08,0
676,500.0,6.260683756323701e-08,0
677,500.0,6.060003563098567e-08,0
678,500.0,5.652248595626259e-08,0
679,500.0,5.526541293757031e-08,0
680,500.0,5.779451885799388e-08,0
681,500.0,5.6465324987119234e-08,0
682,500.0,5.5553746627710965e-08,0
683,500.0,5.633509241639148e-08,0
684,500.0,5.3012292687691305e-08,0
685,500.0,5.32547844393503e-08,0
686,500.0,5.353134284000584e-08,0
687,500.0,5.5975875880257604e-08,0
688,500.0,1.0844716794190276e-07,0
689,1000.0,4.396257135335709e-08,1
690,1000.0,6.091971850429311e-08,1
691,1000.0,6.897481478366237e-08,1
692,500.0,7.005616722612955e-08,0
693,1000.0,5.897440224502424e-08,1
694,1000.0,1.120232421395078e-07,1
695,1000.0,1.0802886036836619e-07,1
696,1000.0,5.909607992589259e-08,1
697,1000.0,7.685065125590877e-08,1
698,1000.0,7.897598177294119e-08,1
699,1000.0,6.02569055648376e-08,1
